REC_NO,XRAY_RA,XRAY_DEC,LABEL,u_mag_auto,err_u_mag_auto,g_mag_auto,err_g_mag_auto,r_mag_auto,err_r_mag_auto,i_mag_auto,err_i_mag_auto,z_mag_auto,err_z_mag_auto,Separation
1744,334.9543151855469,0.7492049336433411,1,20.8361,0.0469,20.5724,0.0153,20.1815,0.014,20.2626,0.0188,20.4592,0.063,5.350701495690785
1744,334.9543151855469,0.7492049336433411,1,20.951,0.0452,20.6478,0.0155,20.2274,0.0138,20.3023,0.0183,20.4466,0.054,5.3752900914723565
1744,334.9543151855469,0.7492049336433411,0,25.3229,0.9644,25.1333,0.2944,24.1006,0.1792,23.9883,0.2473,24.4738,1.3105,9.064240622241217
1749,334.9858703613281,0.7253296971321106,1,20.666,0.0425,20.4304,0.0141,20.2509,0.0144,20.1766,0.0175,20.0266,0.045,2.24501316489914
1749,334.9858703613281,0.7253296971321106,0,21.7571,0.0889,20.7519,0.0175,20.3599,0.0163,20.1157,0.0181,19.9199,0.0463,1.3360591387899925
1749,334.9858703613281,0.7253296971321106,0,23.0418,0.3227,21.5706,0.0351,20.9817,0.0303,20.7803,0.0373,20.6966,0.1134,5.554597911972444
1749,334.9858703613281,0.7253296971321106,0,26.1679,4.3758,23.742,0.1733,22.074,0.0618,20.8683,0.0344,20.3398,0.0715,8.393410358489554
1750,334.9943542480469,0.565805196762085,1,20.8718,0.0488,20.4947,0.0149,20.3323,0.0159,20.1748,0.019,20.0007,0.0479,3.146426529381639
1750,334.9943542480469,0.565805196762085,0,99.0,99.0,23.2993,0.1045,21.7974,0.0458,21.109,0.039,20.7517,0.0894,9.726467357638354
1750,334.9943542480469,0.565805196762085,0,99.0,99.0,24.6812,0.3874,23.1627,0.1589,22.8835,0.1955,23.1654,0.8268,9.73679400677024
1751,335.0029602050781,0.716545581817627,1,24.2448,0.5355,21.8732,0.0323,20.502,0.0166,19.8113,0.0141,19.4582,0.031,3.2732242677001877
1751,335.0029602050781,0.716545581817627,0,25.3648,1.59,22.4601,0.0505,21.0572,0.0243,19.8292,0.0147,19.2145,0.0277,8.582318293832959
1751,335.0029602050781,0.716545581817627,0,24.24,0.4605,24.7283,0.2509,24.4448,0.2887,23.8382,0.2675,23.0317,0.4375,1.5919997538115895
1751,335.0029602050781,0.716545581817627,0,26.7335,4.8274,24.0487,0.1595,22.9315,0.0914,21.5541,0.0451,20.78,0.076,8.541626974545078
1753,335.00579833984375,0.06332875788211823,1,19.7017,0.0254,19.568,0.0091,19.3971,0.0094,19.2898,0.0105,19.3588,0.0325,1.7500455058350313
1754,335.0103454589844,-0.21597051620483398,1,19.9616,0.0313,19.5004,0.0092,19.2074,0.009,18.7176,0.0083,18.5385,0.0217,2.7752470345004348
1764,335.05218505859375,0.18069961667060852,1,21.2454,0.0592,21.0634,0.02,20.9592,0.0229,20.6889,0.0244,20.7112,0.0836,1.1124760882513598
1764,335.05218505859375,0.18069961667060852,0,28.4701,22.372,23.4974,0.0964,22.0701,0.0456,20.7116,0.023,19.9853,0.0435,5.454013867816264
1765,335.0575256347656,-0.19830192625522614,1,20.44,0.0381,19.9061,0.0108,19.6895,0.011,19.607,0.0126,19.4746,0.0351,2.487626405558481
1766,335.0628356933594,0.6076903939247131,1,22.8517,0.1921,21.6166,0.03,20.4049,0.0168,19.3321,0.0112,18.7941,0.0218,3.5342387666431594
1772,335.11376953125,0.19574551284313202,0,22.0318,0.1099,19.8547,0.0107,18.4603,0.0058,17.0906,0.0034,16.3396,0.0058,7.716842872348265
1772,335.11376953125,0.19574551284313202,1,22.956,0.2229,21.7814,0.0337,20.8012,0.0224,20.0447,0.0174,19.7652,0.0457,2.4385668793681554
1773,335.1180725097656,0.12889982759952545,1,22.9275,0.19,22.9191,0.0682,22.2058,0.0546,21.9128,0.0615,21.9766,0.2396,1.6132909853743247
1773,335.1180725097656,0.12889982759952545,0,23.5997,0.3258,24.4663,0.2407,23.9634,0.2371,23.984,0.368,22.9116,0.5479,4.04653233729743
1774,335.1228942871094,0.7332671284675598,1,19.0969,0.0193,18.7195,0.0061,18.6509,0.0064,18.5274,0.0072,18.516,0.0189,1.884753563017979
1774,335.1228942871094,0.7332671284675598,0,22.5119,0.1384,20.7453,0.0168,19.6971,0.0107,19.2482,0.0103,18.9708,0.0231,4.499919639518916
1774,335.1228942871094,0.7332671284675598,0,24.6817,1.0698,23.0519,0.0925,22.3139,0.0719,21.9165,0.0776,21.7605,0.2175,7.731221926494922
1775,335.125732421875,-0.37108612060546875,1,22.7424,0.1822,21.5413,0.0301,20.8459,0.0235,20.0475,0.017,19.9103,0.0474,1.4041548906954888
1775,335.125732421875,-0.37108612060546875,0,24.553,0.9757,23.1841,0.1169,22.4025,0.0869,22.0219,0.0944,21.9787,0.3092,9.531713809614851
1775,335.125732421875,-0.37108612060546875,0,23.1462,0.3634,23.4342,0.1855,22.6357,0.1361,22.3672,0.1663,24.3056,3.4187,2.7609150959458235
1775,335.125732421875,-0.37108612060546875,0,23.6653,0.4054,23.806,0.1808,23.4788,0.2004,22.9029,0.1861,22.6162,0.4994,7.165124422355727
1775,335.125732421875,-0.37108612060546875,0,99.0,99.0,24.8724,0.4008,22.8833,0.1043,21.9564,0.0706,21.4862,0.1568,9.282542592352602
1776,335.137939453125,-0.4479273855686188,0,28.0836,16.2503,22.3975,0.0461,20.8984,0.0211,19.8084,0.0125,19.2178,0.0247,6.737713453887241
1776,335.137939453125,-0.4479273855686188,0,22.9242,0.2111,22.023,0.0409,20.9152,0.0238,20.5211,0.0232,20.1589,0.0555,8.52566285668859
1776,335.137939453125,-0.4479273855686188,0,25.635,1.819,23.8613,0.1455,22.6224,0.0742,21.5119,0.043,20.783,0.0771,9.474387156808573
1776,335.137939453125,-0.4479273855686188,1,99.0,99.0,23.8807,0.221,22.1501,0.072,21.7032,0.0736,20.8573,0.1195,1.880819618225924
1776,335.137939453125,-0.4479273855686188,0,25.709,2.5182,24.2666,0.2569,23.4774,0.1898,23.6928,0.3609,22.3494,0.3728,3.053634496909954
1776,335.137939453125,-0.4479273855686188,0,99.0,99.0,24.7938,0.2392,24.2763,0.222,23.3955,0.1564,22.9122,0.3463,7.946535096522876
1798,351.5860900878906,-0.8433564305305481,1,19.8739,0.0252,19.7627,0.0105,19.6732,0.0103,19.3497,0.0103,19.2499,0.024,4.265731041650362
1798,351.5860900878906,-0.8433564305305481,0,21.3246,0.0626,20.1763,0.014,19.4772,0.01,19.1004,0.0099,18.8507,0.022,4.808839408199726
1798,351.5860900878906,-0.8433564305305481,0,23.681,0.2948,22.667,0.0632,21.6131,0.0337,21.2557,0.0362,20.9176,0.0813,9.24443624655734
1799,351.6119079589844,-0.30778786540031433,0,19.5937,0.0243,17.332,0.0032,16.3709,0.0022,16.0462,0.0018,15.8583,0.0044,7.785633816346222
1799,351.6119079589844,-0.30778786540031433,0,25.3122,1.2513,23.5387,0.1082,22.1168,0.0523,20.8405,0.0266,20.1874,0.051,8.806744476481837
1799,351.6119079589844,-0.30778786540031433,0,24.7464,0.7951,24.0855,0.1764,23.6923,0.2051,23.4426,0.2476,23.0538,0.608,3.4347738041789326
1799,351.6119079589844,-0.30778786540031433,0,24.2984,0.5461,24.4777,0.2532,23.8971,0.2488,23.518,0.2691,22.2081,0.2908,9.445969478582416
1799,351.6119079589844,-0.30778786540031433,1,24.2915,0.6264,23.4963,0.1257,22.2522,0.0691,21.0356,0.0362,20.4398,0.0733,6.131540872060166
1800,351.6178283691406,-0.557828426361084,1,21.5555,0.0698,20.9959,0.0198,20.7676,0.0204,20.5962,0.0219,20.126,0.0507,5.325600850502441
1801,351.6203918457031,-0.29428619146347046,1,21.0751,0.0513,20.598,0.0157,20.3757,0.0163,20.1571,0.0168,19.7772,0.0389,5.355193960462348
1802,351.6494445800781,-0.492201566696167,1,21.5752,0.0715,21.3394,0.0244,20.9455,0.0232,20.5303,0.0213,20.1082,0.0505,7.9998899445696185
1802,351.6494445800781,-0.492201566696167,0,24.2643,0.6106,22.0274,0.0398,20.6915,0.0203,20.1918,0.0175,19.8795,0.0447,6.54560957271499
1804,351.6652526855469,-0.5112370848655701,1,19.6447,0.0248,19.1744,0.0078,19.2274,0.0088,18.966,0.0084,19.0688,0.0269,5.355442455897371
1804,351.6652526855469,-0.5112370848655701,0,20.9473,0.0501,20.5997,0.0163,20.5051,0.0181,20.1055,0.0167,19.9254,0.0472,7.025667518711371
1804,351.6652526855469,-0.5112370848655701,0,24.6248,1.2792,22.2115,0.061,21.6844,0.0562,21.2668,0.0574,21.2439,0.206,2.8001379789105534
1807,351.68157958984375,-0.7099501490592957,1,20.8859,0.0629,19.9623,0.0131,19.0331,0.009,18.6685,0.0086,18.3557,0.0213,7.263386775074191
1808,351.684326171875,-0.7350951433181763,0,21.9443,0.0989,19.2349,0.0079,17.8585,0.0044,17.2607,0.0033,16.9077,0.0073,7.812751968841447
1808,351.684326171875,-0.7350951433181763,0,27.2421,7.9394,23.3975,0.0994,21.9258,0.0451,20.7249,0.0246,20.0462,0.0474,8.02174414877852
1808,351.684326171875,-0.7350951433181763,1,23.4863,0.4214,22.1219,0.0509,20.7091,0.0246,19.7602,0.016,19.2399,0.0346,2.2777156124476563
1810,351.70672607421875,-0.9482136964797974,1,19.9356,0.0268,19.4833,0.0094,19.3305,0.0089,19.158,0.0099,19.1321,0.0249,1.9414865662867915
1810,351.70672607421875,-0.9482136964797974,0,24.3478,0.641,24.36,0.3223,23.0729,0.1262,21.9174,0.0734,21.4613,0.156,8.433544437108798
1811,351.706787109375,-0.39624395966529846,1,20.115,0.0313,19.4806,0.009,18.839,0.0071,18.6051,0.0068,18.478,0.0176,2.959212170612813
1811,351.706787109375,-0.39624395966529846,0,99.0,99.0,23.4616,0.095,21.8687,0.0399,20.5317,0.0199,19.7954,0.0361,9.817108983119692
1811,351.706787109375,-0.39624395966529846,0,99.0,99.0,26.1556,0.6801,24.9468,0.3703,24.7293,0.4677,23.1279,0.3931,9.428909194026113
1813,351.7195739746094,-0.5036895275115967,1,20.2316,0.0328,19.7826,0.0104,19.6455,0.0107,19.3896,0.0102,19.3584,0.0297,3.952517984708513
1813,351.7195739746094,-0.5036895275115967,0,24.2769,0.5242,24.3301,0.2143,23.7927,0.1988,23.6701,0.2698,21.9887,0.2207,2.2030859147051505
1814,351.7310791015625,-0.6871175169944763,1,22.17,0.1745,21.5135,0.0388,20.6323,0.0283,19.9874,0.0241,19.7805,0.0691,5.545542591757571
1819,351.7450866699219,-0.39810386300086975,0,18.0808,0.0114,17.5681,0.0036,17.6485,0.004,17.803,0.0044,17.9922,0.0132,8.16445066508083
1819,351.7450866699219,-0.39810386300086975,1,21.6025,0.074,21.1463,0.0222,20.9646,0.0246,20.6511,0.0254,20.2747,0.0611,4.1604190637933405
1819,351.7450866699219,-0.39810386300086975,0,25.2433,0.9515,23.971,0.1299,23.1804,0.1009,23.1273,0.1411,23.2933,0.5694,9.020046694016655
1820,351.749267578125,-0.28767886757850647,1,21.35,0.0584,20.8852,0.018,20.7523,0.0197,20.8405,0.0258,20.802,0.0792,5.120282907400908
1820,351.749267578125,-0.28767886757850647,0,23.9969,0.5161,23.0326,0.0915,22.2684,0.0731,21.5043,0.0569,21.0413,0.1292,8.618577771306253
1825,351.76593017578125,-0.7204827666282654,1,21.5761,0.0714,20.7803,0.0174,20.3476,0.0161,19.9547,0.0147,19.9255,0.0442,3.662925466668565
1825,351.76593017578125,-0.7204827666282654,0,24.2718,0.4466,24.406,0.1878,23.6493,0.154,23.0798,0.1406,22.8638,0.4046,9.201632091967658
1825,351.76593017578125,-0.7204827666282654,0,24.4045,0.6567,22.9819,0.0761,21.5321,0.0364,21.033,0.0335,20.5561,0.0749,2.700040724470955
1825,351.76593017578125,-0.7204827666282654,0,23.4099,0.2794,23.5704,0.1201,22.7933,0.0981,22.7365,0.1389,22.3358,0.3402,4.03208931644371
1826,351.7731628417969,-0.1133410632610321,1,20.4982,0.0385,20.325,0.0135,20.0363,0.0131,20.0119,0.0158,19.7525,0.0409,1.3856906467221575
1827,351.7933044433594,-0.6996486783027649,1,18.9847,0.0302,17.1375,0.0034,16.1464,0.0022,15.6763,0.0019,15.3327,0.0045,4.484804184127698
1829,351.8004150390625,-0.30439862608909607,1,18.8762,0.0166,18.492,0.0055,18.1993,0.0052,18.2444,0.0055,18.0545,0.0136,4.77878674326059
1830,351.8010559082031,-0.5745848417282104,1,21.6628,0.0718,21.5432,0.0263,21.4053,0.0294,20.8952,0.0256,21.0867,0.0956,3.144101736070471
1831,351.8033142089844,-0.6051666736602783,1,21.0115,0.051,20.4236,0.0145,20.0775,0.0137,19.6749,0.0122,19.5109,0.0327,2.8685101717776944
1835,351.83306884765625,-0.49448007345199585,1,24.4633,0.5342,23.182,0.0743,22.4707,0.0578,22.0624,0.0569,21.3264,0.1056,3.1972274939297156
1835,351.83306884765625,-0.49448007345199585,0,23.9769,0.3999,23.411,0.0974,22.328,0.0569,21.3339,0.0356,20.8314,0.0789,6.946477633687352
1838,351.849609375,-0.7465735077857971,0,24.9818,0.9459,24.5946,0.2619,24.3018,0.32,24.5547,0.6246,22.4625,0.3397,5.265035740143211
1838,351.849609375,-0.7465735077857971,1,23.7433,0.3616,22.7406,0.0637,21.6352,0.0385,20.8253,0.0277,20.3611,0.0637,2.794888700550006
1846,351.9176025390625,-0.7905335426330566,0,26.3639,3.1835,23.6928,0.139,22.2044,0.0525,20.7649,0.0256,20.0283,0.0425,9.875607550576055
1846,351.9176025390625,-0.7905335426330566,1,23.4095,0.2907,22.258,0.0528,20.9983,0.0251,20.3717,0.022,19.9531,0.0463,4.447040340472588
1850,351.94842529296875,-0.41055136919021606,1,21.387,0.0684,18.8888,0.0067,17.3556,0.0034,15.9929,0.0018,15.2403,0.0032,4.299263628265434
1851,351.95281982421875,-0.7331945896148682,1,16.141,0.0046,14.7248,0.001,14.2359,8.0E-4,14.0239,7.0E-4,13.9508,0.0018,5.767190400951339
1852,351.96307373046875,-0.16396409273147583,1,23.3785,0.2664,22.3498,0.0449,22.0555,0.0479,21.7484,0.053,21.1076,0.1131,5.041092224384505
1852,351.96307373046875,-0.16396409273147583,0,23.6672,0.4666,22.4887,0.0616,22.0847,0.0629,22.0591,0.0915,22.7387,0.6588,9.951896922588443
1852,351.96307373046875,-0.16396409273147583,0,24.5453,0.6003,24.3733,0.186,23.2936,0.1101,23.5884,0.2108,23.2052,0.5851,5.430134865058407
1855,351.9903259277344,-0.3501215875148773,1,20.0415,0.0295,19.7486,0.0101,19.4246,0.0096,19.5256,0.0111,19.659,0.0367,4.345104187764848
1855,351.9903259277344,-0.3501215875148773,0,30.597,106.4772,24.9126,0.2431,24.2297,0.2165,24.0688,0.2726,24.7695,1.8524,9.0906716310886
1856,351.9905700683594,-0.21939484775066376,1,19.6541,0.0246,19.6997,0.0098,19.2757,0.0088,19.3436,0.0109,19.4022,0.0341,3.8685702054934668
1856,351.9905700683594,-0.21939484775066376,0,99.0,99.0,24.2664,0.206,23.4693,0.1667,23.2666,0.2116,99.0,99.0,9.559012494544708
1857,351.9938049316406,-0.3930247724056244,1,22.6752,0.1441,22.146,0.0393,21.7731,0.0407,21.7168,0.052,21.737,0.1832,3.51887092614048
1857,351.9938049316406,-0.3930247724056244,0,23.8397,0.6006,23.0902,0.1217,22.8241,0.155,23.0844,0.294,21.9174,0.371,6.922079272600024
1857,351.9938049316406,-0.3930247724056244,0,24.6213,0.5297,24.3054,0.1599,23.8667,0.1707,23.2635,0.1465,23.798,0.8445,5.582909643124725
1857,351.9938049316406,-0.3930247724056244,0,24.4344,0.4444,25.0505,0.2913,24.8629,0.4038,24.0854,0.2974,24.9948,2.4661,7.3572733917043704
1859,352.0079650878906,-0.4730221927165985,1,99.0,99.0,22.1173,0.0439,20.7907,0.0228,19.926,0.0154,19.491,0.0348,1.144123029185273
1859,352.0079650878906,-0.4730221927165985,0,23.099,0.2258,22.1416,0.0419,21.116,0.027,20.5464,0.0225,20.3791,0.0632,4.263832428403757
1859,352.0079650878906,-0.4730221927165985,0,23.6327,0.3689,23.1291,0.0919,22.1861,0.0628,21.635,0.0552,21.1726,0.1276,3.246523331030021
1860,352.0138854980469,-0.2830789089202881,1,20.6101,0.0407,20.1349,0.0125,20.016,0.0135,19.7201,0.0128,19.6909,0.039,4.0847895109028585
1860,352.0138854980469,-0.2830789089202881,0,25.0708,0.9248,23.9837,0.1456,22.8551,0.0878,22.1935,0.0696,21.4053,0.1248,9.997751888608041
1860,352.0138854980469,-0.2830789089202881,0,27.2175,6.4838,24.934,0.3302,24.7727,0.4663,23.6231,0.2432,24.3665,1.7518,8.423655532480916
1862,352.0362243652344,-0.22354517877101898,1,21.5387,0.0709,21.3139,0.0232,20.9238,0.0226,20.8508,0.0279,20.6524,0.0829,3.658014216849404
1862,352.0362243652344,-0.22354517877101898,0,23.5206,0.4065,24.0628,0.2294,23.2462,0.1804,22.7295,0.1705,22.8146,0.7498,7.365673558084927
1862,352.0362243652344,-0.22354517877101898,0,99.0,99.0,25.3651,0.3361,24.8221,0.3313,24.196,0.2845,24.0426,1.0077,5.1613335851273545
1862,352.0362243652344,-0.22354517877101898,0,23.3883,0.3881,22.436,0.0622,21.5786,0.0464,20.9362,0.0391,20.8387,0.1372,6.270235740840825
1862,352.0362243652344,-0.22354517877101898,0,23.9094,0.6574,23.5394,0.1656,23.1438,0.1881,22.2659,0.1291,22.0537,0.4344,9.782135722677118
1865,352.0451354980469,-0.8908464908599854,0,24.5093,0.7004,24.0604,0.2222,24.0825,0.2918,23.5421,0.2844,23.113,0.6036,7.048843716729532
1865,352.0451354980469,-0.8908464908599854,0,24.4812,0.5214,25.1092,0.4297,24.1941,0.2458,24.5223,0.5145,24.3893,1.4445,3.0252710308743853
1865,352.0451354980469,-0.8908464908599854,1,24.6827,1.0191,22.6792,0.085,21.3741,0.0366,20.3673,0.0243,19.8921,0.0479,4.390234182172388
1866,352.04852294921875,-0.32016438245773315,1,23.4644,0.2363,22.9812,0.065,22.8542,0.0853,22.166,0.0666,21.7994,0.1689,6.336553313014615
1866,352.04852294921875,-0.32016438245773315,0,27.8133,7.2274,25.6873,0.4247,24.5533,0.2509,24.1935,0.264,23.1904,0.3907,6.472444098853768
1869,352.0851135253906,-0.5967357158660889,1,20.9746,0.0484,20.8241,0.0175,20.5095,0.017,20.4205,0.0185,20.3744,0.0545,4.022074424846527
1869,352.0851135253906,-0.5967357158660889,0,24.2371,0.5215,21.3758,0.0242,19.9982,0.0128,19.3529,0.0097,19.0206,0.0224,2.310548325842535
1869,352.0851135253906,-0.5967357158660889,0,24.6831,0.5213,24.7442,0.2089,24.2912,0.2171,23.8229,0.2073,24.8487,1.8208,7.726535796600309
1869,352.0851135253906,-0.5967357158660889,0,24.9033,1.0004,23.5306,0.1167,22.6286,0.0824,22.4846,0.1027,22.1024,0.2533,1.8302212089700052
1869,352.0851135253906,-0.5967357158660889,0,24.6607,0.6871,24.1072,0.163,23.6732,0.1709,22.9771,0.1339,22.7314,0.3749,9.93137269629024
1877,352.1153869628906,-0.6331307291984558,1,23.317,0.2202,23.2423,0.0804,22.8591,0.0854,22.0297,0.0601,21.73,0.1578,4.818148269219556
1879,352.1362609863281,-0.1800723522901535,1,21.0473,0.0523,21.0618,0.02,20.4974,0.017,20.515,0.0217,20.631,0.0787,4.698592403986987
1879,352.1362609863281,-0.1800723522901535,0,23.825,0.4331,23.6511,0.1306,23.528,0.1805,23.8287,0.3569,22.4691,0.4213,6.309073592635646
1879,352.1362609863281,-0.1800723522901535,0,22.8477,0.2375,21.6497,0.0332,20.8761,0.0259,20.6074,0.0287,20.3653,0.0845,9.427395326798157
1885,352.157470703125,-0.8870896697044373,1,20.6073,0.0388,20.3245,0.0145,20.1853,0.0145,19.8856,0.0153,19.9354,0.0421,3.7200434260213773
1887,352.16668701171875,-0.14300528168678284,1,21.9835,0.0884,21.8254,0.0297,21.4944,0.0301,21.4456,0.0382,20.9652,0.0915,3.924247132373503
1888,352.1678466796875,-0.35855212807655334,1,20.4855,0.0374,20.4984,0.0149,19.9047,0.0123,19.9214,0.014,19.9707,0.0444,3.54818477729408
1888,352.1678466796875,-0.35855212807655334,0,25.0468,1.0956,22.9535,0.074,21.3612,0.0312,20.8531,0.0274,20.4826,0.0672,5.302315794736733
1888,352.1678466796875,-0.35855212807655334,0,24.9906,1.0489,23.5135,0.1149,22.6847,0.0859,22.0734,0.0728,22.0424,0.2496,8.009165386672493
1889,352.1866760253906,-0.22151631116867065,1,20.5224,0.043,20.2058,0.0135,19.99,0.0142,19.6182,0.0142,19.2569,0.0358,4.646932149899523
1891,352.1892395019531,0.08371608704328537,1,20.0081,0.03,19.7782,0.0103,19.5701,0.0103,19.2762,0.0105,19.3929,0.0337,3.3217116716394903
1891,352.1892395019531,0.08371608704328537,0,26.3398,3.6783,23.609,0.1159,21.8013,0.0402,21.0404,0.0314,20.5782,0.0772,4.640863468519505
1894,352.2006530761719,-0.7053272128105164,1,23.0942,0.1892,22.4638,0.0465,21.9229,0.0424,21.7306,0.0484,21.1639,0.105,5.686986882654667
1897,352.2078552246094,-0.29160240292549133,0,22.3649,0.1424,20.9084,0.0203,19.6622,0.0116,19.0784,0.0092,18.6226,0.0202,7.95761803805808
1897,352.2078552246094,-0.29160240292549133,0,23.3025,0.3201,22.6112,0.0702,21.5464,0.0445,21.0568,0.0406,21.2419,0.1665,7.263857500813069
1898,352.221923828125,-0.4183881878852844,0,24.355,0.391,22.7437,0.0481,21.39,0.0255,20.7653,0.0197,20.3876,0.0453,9.396444584979603
1898,352.221923828125,-0.4183881878852844,1,25.3946,0.8466,24.6139,0.1716,24.302,0.1963,23.9502,0.2079,23.7342,0.6093,4.142878133004716
1903,352.2315673828125,-0.24698859453201294,1,21.0225,0.0533,20.8672,0.0184,20.4311,0.0169,20.3843,0.0208,20.3187,0.068,4.859841822024246
1903,352.2315673828125,-0.24698859453201294,0,23.6318,0.3677,21.1295,0.0215,19.6301,0.0106,18.633,0.0073,18.0895,0.0147,8.953036624856262
1903,352.2315673828125,-0.24698859453201294,0,99.0,99.0,24.0442,0.1288,24.6257,0.3186,23.8338,0.2356,24.1734,1.3261,7.87822175427122
1903,352.2315673828125,-0.24698859453201294,0,25.6101,1.6293,24.6249,0.24,23.9816,0.2134,23.6617,0.2388,23.3784,0.7684,8.09008035972771
1907,352.2444763183594,-0.9984332919120789,1,21.9176,0.0949,21.1444,0.0252,20.7649,0.0225,20.1932,0.0203,19.9769,0.0477,3.9246654799956255
1908,352.2468566894531,-0.4955645501613617,1,22.349,0.1299,21.3786,0.0258,20.6075,0.0196,19.7678,0.0133,19.2698,0.0284,4.754517779192157
1909,352.2521667480469,-0.3421196937561035,1,20.7892,0.0468,20.5658,0.0162,20.3586,0.0172,20.2936,0.0202,19.9554,0.0501,4.606595177189764
1909,352.2521667480469,-0.3421196937561035,0,23.9939,0.5942,22.5961,0.071,20.8659,0.0261,19.9821,0.0174,19.5468,0.0404,8.376630639276861
1909,352.2521667480469,-0.3421196937561035,0,24.1239,0.8503,22.9138,0.1141,21.8093,0.0672,21.0135,0.0485,20.3445,0.0954,9.504091047929201
1915,352.28973388671875,-0.46126946806907654,1,22.9832,0.2195,22.6092,0.062,22.1451,0.0626,21.3152,0.0438,20.6981,0.088,4.3760227967336975
1915,352.28973388671875,-0.46126946806907654,0,23.6788,0.3004,24.2677,0.1846,23.4752,0.1452,22.5829,0.0968,22.1344,0.2259,8.578888480143318
1923,352.3426818847656,-0.9287793040275574,0,24.8221,0.7184,25.0276,0.4114,24.0371,0.227,25.0643,0.8789,24.7959,2.1691,8.702878075739441
1923,352.3426818847656,-0.9287793040275574,0,22.0683,0.1367,20.9944,0.0281,19.6636,0.0129,19.0616,0.0114,18.6975,0.0238,6.486215758008412
1923,352.3426818847656,-0.9287793040275574,1,22.7981,0.2476,21.5681,0.043,20.1371,0.0178,19.167,0.0121,18.7596,0.0246,3.5405925211371163
1924,352.3457336425781,-0.7045885920524597,1,22.7194,0.1573,21.1684,0.0219,20.6399,0.0192,20.1201,0.0163,19.5885,0.0344,3.565525991461642
1926,352.35430908203125,-0.6906627416610718,1,19.9751,0.0289,19.8231,0.0106,19.6155,0.0106,19.5732,0.0116,19.6087,0.0357,6.584525049896573
1928,352.3629455566406,-0.7335770130157471,1,22.5235,0.156,22.3931,0.0547,22.2496,0.0722,21.7343,0.0665,21.392,0.173,3.5659337224641483
1928,352.3629455566406,-0.7335770130157471,0,26.3606,2.1795,24.9655,0.2524,24.3801,0.235,23.9736,0.2428,22.5166,0.2412,8.966432898783387
1929,352.36328125,-0.18801432847976685,1,20.107,0.0317,19.9476,0.0112,19.9416,0.0128,19.6802,0.0133,19.5941,0.0385,4.019318881186437
